200
0	2
0	3
0	4
0	11
0	20
0	26
0	28
0	30
0	37
0	39
0	45
0	46
0	49
0	58
0	60
0	61
0	71
0	74
0	77
0	90
0	91
0	92
0	99
0	103
0	104
0	113
0	116
0	121
0	127
0	130
0	135
0	141
0	142
0	149
0	150
0	152
0	154
0	156
0	158
0	160
0	161
0	162
0	164
0	165
0	166
0	179
0	182
0	188
0	199
1	5
1	14
1	17
1	21
1	23
1	25
1	32
1	34
1	35
1	47
1	54
1	55
1	62
1	67
1	79
1	92
1	107
1	113
1	114
1	123
1	133
1	137
1	138
1	144
1	148
1	149
1	153
1	155
1	160
1	166
1	169
1	174
1	175
1	179
1	182
1	183
1	186
1	193
1	194
1	197
1	199
2	11
2	23
2	24
2	25
2	27
2	28
2	42
2	44
2	52
2	53
2	58
2	59
2	62
2	72
2	75
2	106
2	107
2	109
2	110
2	116
2	120
2	127
2	128
2	140
2	142
2	149
2	152
2	158
2	172
2	177
2	196
3	4
3	7
3	8
3	25
3	29
3	33
3	34
3	41
3	65
3	69
3	73
3	77
3	82
3	83
3	88
3	126
3	130
3	132
3	136
3	150
3	164
3	175
3	176
3	179
3	185
3	187
3	188
3	195
3	196
3	197
4	10
4	32
4	41
4	42
4	47
4	49
4	52
4	61
4	87
4	88
4	92
4	94
4	99
4	100
4	117
4	118
4	120
4	122
4	123
4	124
4	127
4	128
4	129
4	137
4	145
4	147
4	156
4	159
4	167
4	181
4	187
4	189
4	197
5	10
5	15
5	17
5	21
5	22
5	28
5	34
5	38
5	40
5	41
5	43
5	45
5	55
5	62
5	66
5	68
5	71
5	75
5	78
5	79
5	82
5	88
5	89
5	98
5	99
5	107
5	112
5	113
5	118
5	129
5	133
5	139
5	151
5	159
5	161
5	165
5	166
5	172
5	174
5	176
5	177
5	191
5	194
5	195
5	196
6	8
6	14
6	20
6	23
6	31
6	32
6	34
6	46
6	51
6	54
6	63
6	66
6	67
6	68
6	69
6	79
6	80
6	88
6	93
6	104
6	109
6	111
6	128
6	133
6	134
6	138
6	144
6	148
6	156
6	160
6	163
6	169
6	170
6	175
6	176
7	9
7	11
7	18
7	23
7	36
7	47
7	54
7	55
7	57
7	62
7	63
7	69
7	70
7	77
7	79
7	94
7	96
7	97
7	100
7	107
7	112
7	121
7	122
7	124
7	130
7	133
7	137
7	140
7	142
7	145
7	149
7	153
7	158
7	159
7	173
7	183
8	11
8	13
8	16
8	22
8	23
8	27
8	29
8	38
8	39
8	43
8	51
8	56
8	64
8	69
8	74
8	83
8	94
8	95
8	97
8	98
8	100
8	102
8	105
8	107
8	108
8	121
8	122
8	126
8	130
8	134
8	145
8	146
8	150
8	159
8	160
8	161
8	164
8	174
8	178
8	184
8	187
8	189
8	199
9	13
9	15
9	18
9	25
9	29
9	32
9	33
9	35
9	40
9	43
9	46
9	53
9	63
9	70
9	78
9	79
9	87
9	91
9	92
9	100
9	101
9	107
9	110
9	114
9	116
9	136
9	137
9	143
9	150
9	153
9	154
9	155
9	169
9	187
9	190
9	197
10	11
10	12
10	14
10	16
10	17
10	22
10	24
10	38
10	41
10	42
10	47
10	51
10	64
10	70
10	74
10	85
10	91
10	97
10	98
10	100
10	101
10	102
10	103
10	113
10	119
10	121
10	129
10	131
10	137
10	140
10	152
10	156
10	163
10	169
10	175
10	178
10	180
10	181
10	187
10	189
10	192
11	12
11	14
11	16
11	19
11	27
11	29
11	39
11	41
11	45
11	47
11	55
11	57
11	59
11	71
11	73
11	74
11	75
11	81
11	86
11	92
11	93
11	99
11	104
11	108
11	114
