50
0	1
0	3
0	6
0	8
0	24
0	30
0	40
0	41
0	44
1	12
1	27
1	28
1	30
1	32
1	35
1	42
1	46
2	7
2	12
2	15
2	19
2	21
2	34
2	39
2	47
3	7
3	14
3	26
3	30
3	36
3	39
3	40
3	46
3	47
4	6
4	11
4	14
4	16
4	17
4	20
4	29
4	33
4	42
4	47
5	9
5	10
5	11
5	12
5	14
5	16
5	25
5	37
5	40
5	41
5	43
5	45
5	48
6	8
6	14
6	16
6	17
6	19
6	21
6	25
6	31
6	32
6	34
6	38
6	43
6	44
6	46
6	49
7	8
7	15
7	20
7	22
7	23
7	32
7	34
7	35
7	39
7	49
8	16
8	23
8	29
8	31
8	36
9	12
9	39
9	42
9	43
9	49
10	13
10	14
10	16
10	22
10	27
10	29
10	30
10	42
10	43
10	45
10	47
11	14
11	16
11	17
11	23
11	36
11	44
12	13
12	18
12	22
12	25
12	27
12	31
12	34
12	36
13	16
13	18
13	20
13	21
13	23
13	29
13	31
13	33
13	38
13	39
13	49
14	22
14	30
14	33
14	37
14	39
14	44
14	49
15	16
15	25
15	27
15	31
15	34
15	40
16	18
16	20
16	21
16	22
16	28
16	29
16	31
16	34
16	35
16	36
17	24
17	27
17	30
17	35
17	36
17	37
17	38
17	39
17	46
18	24
18	28
18	29
18	43
18	48
19	22
19	23
19	26
19	30
19	32
19	48
19	49
20	24
20	28
20	38
20	40
20	47
21	36
21	45
22	25
22	27
22	30
22	32
22	36
22	45
23	29
23	33
23	35
23	38
23	39
23	46
23	47
24	38
24	46
24	47
25	26
25	29
25	31
25	32
25	42
25	45
25	48
26	36
26	45
27	30
27	46
28	47
29	45
29	49
30	33
30	37
31	33
31	34
31	44
32	37
32	40
32	41
33	35
33	38
33	40
33	41
33	47
34	37
34	42
34	44
35	39
35	40
35	44
35	46
35	48
36	37
37	45
37	46
37	49
38	42
38	47
39	42
40	41
40	44
42	48
43	45
44	49
45	46
46	48
46	49
