50
0	10
0	16
0	28
0	31
0	40
0	45
1	9
1	13
1	18
1	44
2	12
2	19
2	34
2	35
2	37
2	39
3	5
3	9
3	43
4	12
4	13
4	16
4	23
4	30
4	33
4	43
5	13
5	20
5	21
5	23
5	49
6	18
6	28
6	30
6	45
7	14
7	37
7	43
8	9
8	40
8	45
8	47
8	48
9	15
9	32
9	49
10	30
10	35
10	42
11	18
11	35
11	45
12	26
12	27
12	31
12	32
12	46
13	32
13	41
14	24
14	27
15	17
15	22
15	24
15	46
16	40
16	42
16	44
17	23
17	35
18	21
18	27
19	33
19	36
19	37
19	38
19	41
19	48
20	24
20	32
20	34
21	43
21	47
22	30
22	35
23	28
23	36
23	38
24	25
24	29
24	36
24	45
25	26
25	44
26	29
26	33
26	43
26	46
26	47
27	38
27	45
28	35
29	41
29	43
30	31
31	39
32	33
32	44
32	47
32	48
33	40
33	44
34	47
34	49
36	37
36	41
36	42
37	40
37	41
38	44
45	49
48	49
