100
0	4
0	14
0	15
0	36
0	44
0	52
0	57
0	59
0	74
0	84
0	98
1	3
1	5
1	6
1	8
1	9
1	27
1	53
1	56
1	76
1	79
1	92
1	97
1	98
2	8
2	13
2	14
2	15
2	21
2	23
2	24
2	42
2	49
2	53
2	60
2	67
2	69
2	71
2	74
2	82
2	96
2	97
3	4
3	6
3	23
3	46
3	68
3	86
3	89
3	94
3	96
3	97
4	14
4	52
4	59
4	71
4	76
4	78
4	82
4	83
4	91
5	6
5	13
5	19
5	28
5	48
5	58
5	69
5	74
5	83
5	89
6	15
6	24
6	35
6	39
6	41
6	43
6	46
6	63
6	97
7	8
7	10
7	17
7	31
7	37
7	58
7	83
7	91
7	95
8	22
8	39
8	59
8	77
8	91
8	93
9	11
9	15
9	21
9	26
9	28
9	41
9	45
9	51
9	61
9	95
10	24
10	30
10	39
10	42
10	55
10	58
10	61
10	65
10	68
10	86
10	89
11	13
11	19
11	22
11	43
11	46
11	53
11	62
11	66
12	13
12	15
12	35
12	43
12	66
12	75
12	77
12	78
12	87
12	93
12	95
12	97
13	14
13	23
13	26
13	56
13	57
13	77
13	81
14	23
14	24
14	30
14	32
14	38
14	51
14	63
14	76
14	77
14	82
14	83
14	84
14	89
15	27
15	38
15	51
15	68
15	72
15	80
15	95
16	18
16	23
16	30
16	53
16	54
16	65
16	66
16	84
16	89
17	29
17	32
17	43
17	50
17	58
17	69
17	74
17	86
17	99
18	27
18	37
18	93
18	96
19	21
19	24
19	35
19	47
19	65
19	70
19	73
19	81
19	83
19	98
20	22
20	29
20	33
20	47
20	58
20	71
20	73
20	76
20	88
20	94
20	99
21	41
21	47
21	62
21	64
21	67
21	71
21	84
21	85
21	93
22	25
22	44
22	45
22	76
22	77
23	32
23	42
23	44
23	46
23	56
23	70
23	76
23	90
23	93
23	96
24	34
24	72
24	91
25	28
25	44
25	58
25	59
25	71
25	76
25	80
25	81
25	93
25	95
26	59
26	61
26	85
26	98
27	54
27	64
27	74
27	86
28	34
28	35
28	39
28	46
28	48
28	59
28	61
28	62
28	76
28	78
28	81
28	90
28	98
29	35
29	59
29	63
29	91
29	93
30	41
30	44
30	46
30	47
30	60
30	62
30	65
30	73
31	55
31	60
31	78
31	82
32	33
32	36
32	60
32	64
32	79
32	85
32	88
33	36
33	41
33	93
34	36
34	43
34	55
34	58
34	68
34	79
34	84
34	98
35	36
35	48
35	66
35	68
35	69
35	81
35	86
35	96
35	98
35	99
36	43
36	47
36	63
36	65
36	67
36	72
36	74
37	43
37	49
37	73
37	84
37	89
37	90
37	93
38	54
38	66
38	95
39	40
39	54
39	79
39	96
40	41
40	57
40	66
40	67
40	70
40	93
40	94
41	60
41	62
41	69
41	96
41	97
42	54
42	66
42	85
42	93
43	51
43	53
43	81
43	84
44	66
44	73
44	85
44	86
45	56
45	77
45	89
46	67
46	71
46	73
46	81
46	95
47	52
47	62
47	73
47	74
47	95
48	52
48	57
48	60
48	65
48	79
48	87
48	93
48	97
49	59
49	61
49	73
49	85
50	51
50	61
50	64
50	75
50	78
50	87
50	94
50	95
51	61
51	65
51	92
52	57
52	58
53	56
53	59
53	82
53	95
54	58
54	66
54	68
54	79
54	81
54	95
55	67
55	69
55	87
56	65
56	86
56	99
57	78
57	79
57	81
57	88
57	95
57	99
58	63
58	71
58	87
58	91
58	96
59	63
59	67
59	90
60	62
60	63
60	64
60	82
60	96
61	73
61	77
61	83
61	93
61	99
62	64
62	75
62	79
62	89
64	68
64	73
64	76
64	91
65	66
66	70
66	73
66	88
67	76
67	77
68	73
68	77
68	90
69	75
70	80
70	87
71	74
71	93
72	80
72	87
73	76
73	94
74	84
74	87
74	89
74	90
74	94
75	82
75	90
75	95
76	93
76	94
77	85
77	89
77	97
79	92
80	81
80	92
80	94
80	97
81	84
81	85
81	90
81	98
82	93
83	88
83	91
83	99
84	86
84	91
85	96
85	98
87	89
87	95
88	94
91	92
91	95
92	94
93	96
